image_id,image_path,readable,width,height,aspect_ratio,filesize_bytes,mode,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,entropy,blur_proxy,mean_hue,mean_saturation,green_dominance,center_intensity,specular_highlight_ratio
690,data/raw/sustech_sysu/rawImages/690.jpg,True,2592,1728,1.5,288082,RGB,22.807749,51.234383,86.435698,29.07057,58.085632,65.706797,46.726153,47.058949,6.862754,33.694454,0.58237,0.767039,0.937985,96.384575,0.000462
691,data/raw/sustech_sysu/rawImages/691.jpg,True,2592,1728,1.5,329600,RGB,36.345558,65.44787,63.334519,32.183543,58.0536,54.243288,56.493238,45.983402,7.144887,45.549507,0.508313,0.651063,1.313158,109.954884,0.000175
692,data/raw/sustech_sysu/rawImages/692.jpg,True,2592,1728,1.5,282491,RGB,32.776512,79.344739,56.61045,32.049606,78.724854,43.268654,62.821009,57.61319,7.137647,29.728031,0.473489,0.67054,1.775309,134.560362,2.1e-05
693,data/raw/sustech_sysu/rawImages/693.jpg,True,2592,1728,1.5,269010,RGB,20.982931,63.655501,115.524483,26.238411,57.561515,61.285195,56.800979,45.338429,7.083042,29.817519,0.582312,0.831127,0.932631,94.885135,0.003325
694,data/raw/sustech_sysu/rawImages/694.jpg,True,2592,1728,1.5,180575,RGB,25.39931,53.02311,57.35722,35.98801,70.591714,69.734129,45.235099,57.821462,5.741003,23.462074,0.35815,0.447592,1.281424,116.980505,0.00051
695,data/raw/sustech_sysu/rawImages/695.jpg,True,2592,1728,1.5,233632,RGB,28.933564,69.324152,87.250006,37.354445,71.464909,87.687558,59.27375,61.466985,6.680723,13.763112,0.532206,0.672622,1.193356,125.594673,0.00151
696,data/raw/sustech_sysu/rawImages/696.jpg,True,2592,1728,1.5,189448,RGB,10.320002,50.180593,89.463737,21.087363,62.766998,86.939017,42.717522,50.544601,6.347807,11.163186,0.557839,0.819024,1.005787,102.717116,0.000495
697,data/raw/sustech_sysu/rawImages/697.jpg,True,2592,1728,1.5,331219,RGB,28.435106,55.436145,78.782558,30.164044,57.080249,69.167948,50.012434,44.11147,7.019543,39.058624,0.536037,0.748813,1.034086,99.350436,0.001558
698,data/raw/sustech_sysu/rawImages/698.jpg,True,2592,1728,1.5,365637,RGB,23.18914,83.052441,179.831505,25.56196,59.730479,68.31894,76.186805,41.873699,7.318388,40.174393,0.604432,0.893649,0.818167,108.215351,0.000106
699,data/raw/sustech_sysu/rawImages/699.jpg,True,2592,1728,1.5,303351,RGB,15.302161,47.201088,85.241183,20.312605,41.498919,52.261603,41.983038,32.734608,6.585898,44.362908,0.541288,0.775486,0.93892,50.600948,0.002692
700,data/raw/sustech_sysu/rawImages/700.jpg,True,2592,1728,1.5,343895,RGB,20.605843,52.488804,81.994528,21.754606,45.090136,61.614287,46.307872,35.459441,6.882052,42.662257,0.553357,0.78402,1.02317,52.378622,0.000806
701,data/raw/sustech_sysu/rawImages/701.jpg,True,2592,1728,1.5,197633,RGB,24.44006,51.23893,66.842054,34.19848,60.300506,63.907915,44.992931,50.382832,6.761206,11.381287,0.522197,0.688055,1.12265,107.058187,0.000664
702,data/raw/sustech_sysu/rawImages/702.jpg,True,2592,1728,1.5,277907,RGB,15.58885,39.206013,64.611012,23.311825,49.038468,60.001454,35.021837,38.502804,6.459511,29.054774,0.560274,0.760789,0.977708,74.278573,0.001514
703,data/raw/sustech_sysu/rawImages/703.jpg,True,2592,1728,1.5,290884,RGB,26.915475,79.956499,104.071934,39.194653,78.817014,96.113111,66.841188,66.011025,6.941884,30.382749,0.559091,0.726999,1.220827,110.31635,0.002001
704,data/raw/sustech_sysu/rawImages/704.jpg,True,2592,1728,1.5,268410,RGB,22.275947,57.302045,89.12724,41.307261,70.540097,90.753216,50.438619,61.870343,6.725189,30.59217,0.599676,0.749754,1.028733,67.387935,0.001923
705,data/raw/sustech_sysu/rawImages/705.jpg,True,2592,1728,1.5,334568,RGB,18.359832,60.849395,112.358298,17.13644,47.626115,57.976555,54.010271,36.160091,6.994907,41.638315,0.587999,0.846946,0.931002,64.38058,0.000704
706,data/raw/sustech_sysu/rawImages/706.jpg,True,2592,1728,1.5,302086,RGB,11.942946,32.289825,55.735332,13.181585,29.008296,45.06143,28.865794,22.920317,6.156004,37.556153,0.57362,0.794115,0.954215,31.42811,0.000414
707,data/raw/sustech_sysu/rawImages/707.jpg,True,2592,1728,1.5,335618,RGB,15.770234,53.791223,84.327097,16.606216,38.248192,67.14661,45.894397,31.731799,6.723357,48.162751,0.547285,0.833919,1.074778,41.838992,0.000448
708,data/raw/sustech_sysu/rawImages/708.jpg,True,2592,1728,1.5,394649,RGB,34.630153,85.193252,128.462773,31.483006,58.613443,69.342997,75.000645,48.368397,7.41193,53.493291,0.559416,0.752042,1.04472,80.405535,0.000915
709,data/raw/sustech_sysu/rawImages/709.jpg,True,2592,1728,1.5,327618,RGB,8.89426,70.664492,131.408691,15.178999,52.128271,69.889195,59.115249,40.348005,7.103612,40.893049,0.583902,0.938541,1.007313,57.181279,0.000446
710,data/raw/sustech_sysu/rawImages/710.jpg,True,2592,1728,1.5,318484,RGB,8.814508,61.806297,124.006698,14.481789,53.128935,70.216052,53.048583,40.022401,6.966968,32.454132,0.593818,0.934263,0.930669,41.964506,0.000657
711,data/raw/sustech_sysu/rawImages/711.jpg,True,2592,1728,1.5,314172,RGB,45.357895,92.189073,98.929114,34.991657,60.748496,69.08923,78.940859,50.084463,7.355026,42.18585,0.486974,0.607573,1.277857,101.504635,0.003394
712,data/raw/sustech_sysu/rawImages/712.jpg,True,2592,1728,1.5,319510,RGB,10.039536,53.730177,99.750568,13.688113,41.196638,66.184536,45.901069,33.077177,6.812167,37.867299,0.570285,0.87214,0.97878,58.029863,0.000398
