source_dataset,source_subset,image_path,filename,extension,modality,width,height,mode,readable,sha256_or_fast_hash,patient_or_case_id,image_id,split
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2583.png,2583.png,.png,unknown,1924,1556,RGB,True,151b71c6356ebd3dbe02408e8d35a9da7516b14c1509ce9229fe0776c65d7d24,unknown,ext_001668,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1061.png,1061.png,.png,unknown,1924,1556,RGB,True,35648871d6af2e09439f09068aab62ee97e827403ccef930275446458d0f16d9,unknown,ext_001669,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2568.png,2568.png,.png,unknown,1924,1556,RGB,True,c8ad93f26adb85654b2b5371bf0920e6ce9965c1923950b6134c823a8a64166e,unknown,ext_001670,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1707.png,1707.png,.png,unknown,1924,1556,RGB,True,45caafbfd016a90d212128099e6ba30fd12e8c09bcdae186a3530ce9509dfb83,unknown,ext_001671,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/293.png,293.png,.png,unknown,1924,1556,RGB,True,a27c20f4743f3e5074a57de00f44c971e9d940aa4682d48183d75527f60e5b78,unknown,ext_001672,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/287.png,287.png,.png,unknown,1924,1556,RGB,True,762cb883ba8ec2a369ab43e6d89e075ced260002bff91def00806f7e8e61cd26,unknown,ext_001673,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1713.png,1713.png,.png,unknown,1284,964,RGB,True,5226f683a9c31c9dd4682485cd606190515fc65b4a3c9a54d22cc5e9fe453974,unknown,ext_001674,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1075.png,1075.png,.png,unknown,1924,1556,RGB,True,7a9a337e6e8a44ccb52171b903c35c31ed313e729372697e2515eea752d3fa9e,unknown,ext_001675,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2554.png,2554.png,.png,unknown,2576,1934,RGB,True,12ce7c84cfd7532b67fe342c07b9f757979b85b6eb0f8f5a910006bcc0c829f7,unknown,ext_001676,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2232.png,2232.png,.png,unknown,2576,1934,RGB,True,dab39f76e400a97cdba741870b68a1b9112e8b8e25660d30a38900dbe4837706,unknown,ext_001677,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2226.png,2226.png,.png,unknown,2576,1934,RGB,True,8aa14231a47d9c5408423e923f21d7996c1aab94733d63a6bed700bdadca11c3,unknown,ext_001678,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1049.png,1049.png,.png,unknown,1284,964,RGB,True,16c4261748e9a429b921c1c899586472b56c13d39385c4b386e4738545b2874b,unknown,ext_001679,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2540.png,2540.png,.png,unknown,2576,1934,RGB,True,67b441c84307fda5d5cdd540a76a23611103a3ce2f38fbe9a557ccbfd3013d20,unknown,ext_001680,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2227.png,2227.png,.png,unknown,1284,964,RGB,True,34f80834ba7d33f13c5c10807874ed70d0dfe34f95e2ba22c10966433deea7be,unknown,ext_001681,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2541.png,2541.png,.png,unknown,2576,1934,RGB,True,48ecd403d994bfccf292d51dc6b64e586ba091bd63dd90bea7487aff3792e457,unknown,ext_001682,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1048.png,1048.png,.png,unknown,1284,964,RGB,True,4d00efb76d377c8e41479b07adef660f673f28736de9f6bf0a097ffefbdc9bc4,unknown,ext_001683,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2555.png,2555.png,.png,unknown,2576,1934,RGB,True,40a9ff9bc47a0c3fa5843991a8c9434583754af42ff75b44a7ec6b388ba1de20,unknown,ext_001684,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2233.png,2233.png,.png,unknown,2576,1934,RGB,True,7417344c7ef9103b3e1cb809829d985422edeba40e950deeb114c5c8438d58e7,unknown,ext_001685,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1712.png,1712.png,.png,unknown,1284,964,RGB,True,ffa755ca3e0519ad0fad8924c91eba6feb6a63a980d507f5ce169396b9462b88,unknown,ext_001686,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/286.png,286.png,.png,unknown,2576,1934,RGB,True,7fd7ed4caa15e3f31fedb8ec68456d29d7ded97992d40df6d93c60cca8a54098,unknown,ext_001687,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1074.png,1074.png,.png,unknown,1284,964,RGB,True,bc8514e58261b865ddd6f2666c643be45b0ffe6deb8838e73b4e9dfd45cb895f,unknown,ext_001688,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2569.png,2569.png,.png,unknown,2576,1934,RGB,True,c26e86de133cfa32c106df49e28f8ae9ee1a4a7c10ca39b1912f23d08b3cf812,unknown,ext_001689,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1060.png,1060.png,.png,unknown,1924,1556,RGB,True,6620e7d061984d9d7844ff7c55db899c896063b367161b251aeae096bd8afa43,unknown,ext_001690,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/292.png,292.png,.png,unknown,1924,1556,RGB,True,7beb629da188b421eddc19d1bce85e9f4380535891aa0b06c1793730ddc9aedb,unknown,ext_001691,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1706.png,1706.png,.png,unknown,1924,1556,RGB,True,b7645a96092818539e407140c5033286c548f93fcbfa62ce93378b4febcce937,unknown,ext_001692,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/279.png,279.png,.png,unknown,1924,1556,RGB,True,a5be1b68958544773ef2aaac734ba9a42140a1849599d02f98484c78fbe936ee,unknown,ext_001693,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1935.png,1935.png,.png,unknown,2576,1934,RGB,True,d47feaa2b76631e060534ac3f2d6b50ce3cc2778a3911984f02b2dac5d81e4e2,unknown,ext_001694,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2582.png,2582.png,.png,unknown,2576,1934,RGB,True,51834835e301d29839a3541f01aefc75b486f70bd89f67d362c0ca5a95464f7c,unknown,ext_001695,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2596.png,2596.png,.png,unknown,2576,1934,RGB,True,5444095afccb373867fd1f6606aeb0da832b008b6e017c6833578c35addd8cb0,unknown,ext_001696,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1921.png,1921.png,.png,unknown,2576,1934,RGB,True,2b623758455c6335aa2fa00f9bf493a252437aa91aeb793394b2ac9fdf791bf1,unknown,ext_001697,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/245.png,245.png,.png,unknown,2576,1934,RGB,True,fb53ab7e9895bc86f2f0368ff33b1da7e18de47a781614b5c4bf4e41faaedf65,unknown,ext_001698,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1909.png,1909.png,.png,unknown,1924,1556,RGB,True,dc740fb5c975800b858a8159d0e239a80e3cec71ab34da25ada0736f71eb87bd,unknown,ext_001699,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/523.png,523.png,.png,unknown,1924,1556,RGB,True,a7d59c0e417d1b08310381f74eca7869579cc9e83821983a80b956b405deefa8,unknown,ext_001700,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/537.png,537.png,.png,unknown,2576,1934,RGB,True,0ebebeb8ba08523802e74b8841cdb27d02a5b03e91267eede9a62da9d4e6bd30,unknown,ext_001701,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/251.png,251.png,.png,unknown,2576,1934,RGB,True,7e8fd7b06cf2b6abf7287e60fec0c687bfb065331c1cefd9a97c16a7504db326,unknown,ext_001702,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/906.png,906.png,.png,unknown,2576,1934,RGB,True,d68fdece165fe780144060ed223b8188dcf76c254f14608077601a274b3ed67c,unknown,ext_001703,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2025.png,2025.png,.png,unknown,1924,1556,RGB,True,ef342c03b62e8d433607fac0cd96ddbbbd5cdeb65354ba8f05d71258ce4f653d,unknown,ext_001704,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1538.png,1538.png,.png,unknown,2576,1934,RGB,True,051327dd3f345df4d911e7d9adf835297b49c3ed97acc29b0bf23c0c5d9a4de4,unknown,ext_001705,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2031.png,2031.png,.png,unknown,2576,1934,RGB,True,b3e6908b776ffc93e77cc0cc37059329f2aa8b0338259606103ca97a32ffce55,unknown,ext_001706,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/912.png,912.png,.png,unknown,1924,1556,RGB,True,e152ae04cf62f68e4b5e09b84b6ce1d20ae61de55603d445d64dfd4c7f212afc,unknown,ext_001707,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1276.png,1276.png,.png,unknown,1924,1556,RGB,True,287079e4f565a49dcfe59fc47b475e25cc557f9d4a1022ce587371e646976a7f,unknown,ext_001708,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1510.png,1510.png,.png,unknown,2576,1934,RGB,True,dbb759eaf2b2821bcb635fd3fe2116efa5a08c2747cefb6c0cca7dbd60caa52d,unknown,ext_001709,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2019.png,2019.png,.png,unknown,2576,1934,RGB,True,afe6cb54b6a8ebb3a7e0e1e9f564dc31491e7a047eec5961b84cab767c3dc214,unknown,ext_001710,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1504.png,1504.png,.png,unknown,1924,1556,RGB,True,8aa4d6b46e8fc6361f9d4d0c00b1e1d57ebeaf2ff40188e4551838128c6fb2a8,unknown,ext_001711,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1262.png,1262.png,.png,unknown,1924,1556,RGB,True,f73421ede19e31396339db418897c809a9eec98872d5c35d6a684a3d84f45929,unknown,ext_001712,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1289.png,1289.png,.png,unknown,1284,964,RGB,True,b5a0596d745888ff5038ece79a2d777f4e3bf92c423f97ec032f66ddd9de29f9,unknown,ext_001713,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/709.png,709.png,.png,unknown,2576,1934,RGB,True,ea7418bfd1ed0267f129bf618e81ea265989c8de7c1eaf1f20a469ff515fe077,unknown,ext_001714,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/721.png,721.png,.png,unknown,1924,1556,RGB,True,9296334de7a69f07c973f0813a490cfc74432abd72764d1f5fbf188982c6ad52,unknown,ext_001715,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/735.png,735.png,.png,unknown,1924,1556,RGB,True,15749e8b4481f2aeb5931a5c7b86da9431352c9d4fdb4c430aa47936c31953bb,unknown,ext_001716,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/32.png,32.png,.png,unknown,2576,1934,RGB,True,a59cb1180af05d8163c883a99939d772c73abfd15af56ffaa53ee866b79472fd,unknown,ext_001717,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/872.png,872.png,.png,unknown,2576,1934,RGB,True,a70ef6c5491c6c86c7faee969c71dc7c47e7bf6cd999c82ca021058ee789ef20,unknown,ext_001718,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2151.png,2151.png,.png,unknown,2576,1934,RGB,True,b904c410e3911820b9ba2b188e621e2671ddf19db71619f57643be8e767652fe,unknown,ext_001719,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1458.png,1458.png,.png,unknown,2576,1934,RGB,True,7077b28b40b667b6529bf241de2ebb65e8fa078d908d0079ec5498453d1cd278,unknown,ext_001720,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2145.png,2145.png,.png,unknown,2576,1934,RGB,True,6a5fc997e31847c28f4857eea7e08dbed7cf8d26888eee15d3da47568930082a,unknown,ext_001721,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/26.png,26.png,.png,unknown,2576,1934,RGB,True,4e5052740d759e10c841a403301e8e062b2c76684cc14e9a79a60933e5059d74,unknown,ext_001722,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/866.png,866.png,.png,unknown,2576,1934,RGB,True,e240bc88045e1163908be8c35db7effc816ba899115a470291be239738bd7345,unknown,ext_001723,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/696.png,696.png,.png,unknown,1924,1556,RGB,True,fb6d6dffbb6edf99c83c1d3fd4db75435fa64acc6545dee9cf9bc5a0673ab291,unknown,ext_001724,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1302.png,1302.png,.png,unknown,1924,1556,RGB,True,a0131aea16ff27783e532df55062512cdfd70d23a5cedcd646f7f87b8cf253bc,unknown,ext_001725,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1464.png,1464.png,.png,unknown,1924,1556,RGB,True,fd06ecb152a42c37c7f0974a0e5a01a5a58b18f680ac057d0f966c31f381ddf7,unknown,ext_001726,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2179.png,2179.png,.png,unknown,1284,964,RGB,True,70c3bb78f7acfb0e7420fb6710375a3e84e6e546646cc80a0edb5b7047d06cab,unknown,ext_001727,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1470.png,1470.png,.png,unknown,2576,1934,RGB,True,4ce720d728cc6a848fbb88d831fcfb629441372a8d9bf87aeb2234b6c088f778,unknown,ext_001728,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1316.png,1316.png,.png,unknown,1924,1556,RGB,True,0d9dfba9125386f20f176cb1f22c30f3eae9b89fed7ca002bbaff8c26232ae42,unknown,ext_001729,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/682.png,682.png,.png,unknown,2576,1934,RGB,True,1994a30716f491cda132c03af33b668127cbc3710cba48a1f4e6072afeec05dc,unknown,ext_001730,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/669.png,669.png,.png,unknown,2576,1934,RGB,True,059d63f1dde08046ac4cf284e63871bc2d25e225985e35abd9ba46d61697c579,unknown,ext_001731,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2192.png,2192.png,.png,unknown,1284,964,RGB,True,71a17aca0408a11704389007b5822d045d7c6232af197da410070e09a0c23356,unknown,ext_001732,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2186.png,2186.png,.png,unknown,1924,1556,RGB,True,b6d594d9dcae350582009177f51681ab73b84dc4b9c013ffee0e693daca6f6cd,unknown,ext_001733,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/655.png,655.png,.png,unknown,1924,1556,RGB,True,afe3d67b192412c274746169dc0d35945daadbfaad28ba624b3d3722aa14208e,unknown,ext_001734,ssl_train
